topic_id,bias_id,topic,title,source,bias,desc.
36,3,Campaign Finance - moderate,Can Colorado Hospitals Turn Away Unvaccinated Patients?,The Dispatch Fact Check,moderate,"An article from Red Voice Media, self-described as being owned by “patriots” and fighting “false narratives against conservatives,” claims that..."
36,3,Campaign Finance - moderate,Aaron Rodgers’ Inaccurate COVID-19 Claims,FactCheck.org,moderate,"Aaron Rodgers, the star quarterback of the Green Bay Packers, made headlines when he contracted COVID-19 and then defended his decision not to get vaccinated..."
36,3,Campaign Finance - moderate,Fact Checking McAuliffe’s Claim That Youngkin Wants to Ban Books by Black Authors,The Dispatch Fact Check,moderate,The Democratic nominee in the Virginia gubernatorial race Terry McAuliffe has accused his Republican opponent Glenn Youngkin of “want[ing] to ban books by...
36,3,Campaign Finance - moderate,Biden Botches Virginia Election History,FactCheck.org,moderate,"Seeking to deflect the significance of Democrat Terry McAuliffe’s loss in the Virginia governor’s race to Republican Glenn Youngkin, President Joe Biden..."
37,3,Campaign Rhetoric - moderate,Rigged Voting Machines? Chinese Hacking? Local Fraud? Officials Kept Digging,Newsweek,moderate,"On Monday, November 16th, Attorney General William Barr and FBI Director Christopher Wray were worried enough about Donald Trump..."
37,3,Campaign Rhetoric - moderate,U.S. Justice Dept sues Texas over law curbing voting,Reuters,moderate,"The U.S. Justice Department filed a lawsuit against Texas on Thursday over a state law that places strict curbs on voting by mail, in the latest effort by the..."
37,3,Campaign Rhetoric - moderate,Justice Department Sues Texas Over Voting Law,AllSides Headline Roundup,moderate,The Justice Department filed a lawsuit on Thursday alleging that Texas’ controversial voting law violates the Civil Rights Act of 1964 and the Voting Rights...
37,3,Campaign Rhetoric - moderate,Media coverage of Tuesday’s election focuses on the dire state of Democrats,Poynter,moderate,"Doomsday for Democrats; a rebirth for Republicans.

That’s, basically, the media’s take on Tuesday’s Election Day. And that take was essentially based on two..."
37,3,Campaign Rhetoric - moderate,U.S. Senate Democrats fail in latest bid to debate voting rights bill,Reuters,moderate,"U.S. Senate Democrats on Wednesday failed to advance voting-rights legislation for the fourth time this year due to overwhelming Republican opposition, raising..."
38,3,Capital Punishment and Death Penalty - moderate,Watch live: Closing arguments are underway in the Kyle Rittenhouse homicide trial,NPR (Online News),moderate,"Prosecutors and defense lawyers are making their closing arguments in the criminal trial of Kyle Rittenhouse, the 18-year-old who is charged with homicide..."
38,3,Capital Punishment and Death Penalty - moderate,Closing Arguments Made in Kyle Rittenhouse Case,AllSides Headline Roundup,moderate,"Prosecutors and defense lawyers delivered their closing arguments in the murder trial of Kyle Rittenhouse on Monday. Rittenhouse, now 18, faces six charges —..."
38,3,Capital Punishment and Death Penalty - moderate,Trump dismisses rioters' calls to hang Pence: 'People were very angry',The Hill,moderate,"Former President Trump argued that then-Vice President Mike Pence was ""well-protected"" during the Jan. 6 riot and defended angry chants..."
38,3,Capital Punishment and Death Penalty - moderate,Appeals court temporarily blocks archives from handing Trump records to Jan. 6 committee,The Hill,moderate,A federal appeals court on Thursday intervened to temporarily block the National Archives from handing over Trump administration records to the House...
38,3,Capital Punishment and Death Penalty - moderate,Appeals Court Temporarily Blocks Jan. 6 Committee's Request for Trump Records,AllSides Headline Roundup,moderate,A federal appeals court granted former President Donald Trump's request Thursday to temporarily block the National Archives from sending his White House...
39,3,China - moderate,"Supreme Court wrestles with limits on digital billboard ads, free speech",The Hill,moderate,The Supreme Court on Wednesday wrestled with where to draw the line between a town’s right to restrict garish billboard ads and constitutional free speech...
39,3,China - moderate,Leaks Fuel Continued Scrutiny of Facebook From Across the Spectrum,AllSides Headline Roundup,moderate,Thousands of leaked internal Facebook documents continue to fuel news reports about the company and its alleged neglect of the platform's negative effects on...
39,3,China - moderate,LinkedIn to shut down app in China following censorship controversy,Axios,moderate,"LinkedIn on Thursday said it will sunset the localized version of its app in China and will instead launch a new job boards app called ""InJobs"" later this year..."
39,3,China - moderate,"Google, YouTube to prohibit ads and monetization on climate denial content",Axios,moderate,Google and YouTube on Thursday announced a new policy that prohibits climate deniers from being able to monetize their content on its platforms via ads or...
39,3,China - moderate,"Google, YouTube to Demonetize Content That Contradicts Climate Change Science",AllSides Headline Roundup,moderate,"Google will begin preventing advertisers, publishers, and YouTube creators from monetizing content that goes against ""well-established scientific consensus on..."
40,3,CIA - moderate,Biden Celebrates After Congress Passes $1.2T Bipartisan Infrastructure Bill,AllSides Headline Roundup,moderate,President Joe Biden on Saturday morning called Congress’ passage of his administration's $1.2 trillion infrastructure package a “monumental step forward for...
40,3,CIA - moderate,Progressives declare victory in spending bill fight,The Hill,moderate,"Progressives are declaring victory ahead of a possible vote Thursday on President Biden’s social spending and climate package, while saying they shouldn’t..."
40,3,CIA - moderate,Federal Judges Would Face Tougher Stock-Trading Rules Under Bipartisan Bill,Wall Street Journal (News),moderate,"Federal judges would be required to report stock trades over $1,000 within 45 days and post their financial-disclosure forms online under legislation proposed..."
40,3,CIA - moderate,Biden's carbon emissions-cutting pledge faces tough climb,Axios,moderate,"The verdict is in: President Biden's U.S. emissions-cutting pledge isn't a fantasy, but the path to meeting it is very difficult and relies on forces outside..."
40,3,CIA - moderate,House Lawmakers ask Amazon to prove Bezos and other execs didn't lie to Congress,NPR (Online News),moderate,"Five members of a congressional committee say Jeff Bezos and other executives misled lawmakers and may have lied under oath, according to a Monday..."
41,3,Civil Rights - moderate,"Prosecutor to seek hate crime charges, death penalty in Atlanta shootings",Axios,moderate,"Prosecutors unveiled murder charges against the white man accused of shooting and killing eight people, six of whom were Asian women, at Atlanta-area spas,.AP..."
41,3,Civil Rights - moderate,South Carolina moves closer to allowing death by firing squad,BBC News,moderate,"South Carolina lawmakers have passed a bill to allow inmates on death row to be executed by firing squad in the absence of lethal injection drugs.

When..."
41,3,Civil Rights - moderate,Virginia becomes first Southern state to abolish death penalty,Axios,moderate,"Virginia officially became the first Southern state and 23rd state nationwide to end capital punishment, after Gov. Ralph Northam (D) signed legislation to..."
41,3,Civil Rights - moderate,Virginia next in line to abolish death penalty. What’s behind the shift?,Christian Science Monitor,moderate,"Rachel Sutphin wasn’t thinking about the death penalty when her father, Montgomery County Sheriff’s Deputy Cpl. Eric Sutphin, was killed on duty in Blacksburg..."
41,3,Civil Rights - moderate,Democrats Unveil Legislation To Abolish The Federal Death Penalty,NPR (Online News),moderate,"Illinois Senator Dick Durbin, the incoming Democratic chair of the Senate Judiciary Committee, and Rep. Ayanna Pressley, D-Mass., are unveiling legislation..."
42,3,Coronavirus - moderate,Judge Tosses Out Michael Cohen’s Bid For Trump Organization To Pay His Legal Bills,Forbes,moderate,"A state court in Manhattan will not require the Trump Organization to reimburse former Trump attorney Michael Cohen for millions of dollars in legal expenses,..."
42,3,Coronavirus - moderate,Steve Bannon indicted for contempt of Congress,Axios,moderate,A federal grand jury on Friday indicted former Trump adviser Steven Bannon on two counts of contempt of Congress for his failure to comply with a...
42,3,Coronavirus - moderate,Bannon Indicted for Contempt of Congress,AllSides Headline Roundup,moderate,A federal grand jury charged former Trump adviser Steve Bannon for contempt of Congress on Friday after he refused a subpoena from the House Select Committee...
42,3,Coronavirus - moderate,White House tells businesses to proceed with vaccine mandate despite court-ordered pause,CNBC,moderate,"The White House on Monday said businesses should move forward with President Joe Biden’s vaccine and testing requirements for private businesses, despite a..."
42,3,Coronavirus - moderate,DOJ Asks Federal Appeals Court to Lift Order Blocking COVID-19 Vaccine Mandate,AllSides Headline Roundup,moderate,The Department of Justice argued against a more permanent block of the Biden administration's COVID-19 vaccine mandate for private businesses in a filing to...
43,3,Criminal Justice - moderate,Republicans hold largest edge in early midterm vote preferences in 40 years: poll,The Hill,moderate,"Republicans are in the best position to retake seats in Congress during midterm elections in four decades, according to a new poll. 

An ABC News/..."
43,3,Criminal Justice - moderate,U.S. appeals court affirms hold on Biden COVID-19 vaccine mandate,Reuters,moderate,A U.S. appeals court on Friday affirmed its decision to put on hold an order by President Joe Biden for companies with 100 workers or more to require COVID-19...
43,3,Criminal Justice - moderate,Federal Appeals Court Upholds Decision To Halt Biden's Vaccine Mandate For Larger Businesses,AllSides Headline Roundup,moderate,"The US Court of Appeals for the Fifth Circuit late Friday upheld its decision to halt President Joe Biden's proposed vaccine mandate for larger businesses,..."
43,3,Criminal Justice - moderate,Virginia’s wake-up call: Democrats ignore rural voters at their peril,Christian Science Monitor,moderate,"Shortly after Glenn Youngkin secured the Virginia GOP’s gubernatorial nomination, Andy McCready, chair of the Pulaski County Republicans, says he got a call..."
43,3,Criminal Justice - moderate,Do election failures mark the end for 'defund the police'?,Yahoo! The 360,moderate,"After George Floyd was murdered by Minneapolis Police Officer Derek Chauvin in May 2020, the city became the epicenter of a nationwide movement pushing for..."
44,3,Culture - moderate,Donors’ dilemma: How to help hungry Afghans ... not the Taliban,Christian Science Monitor,moderate,"There is no shortage of urgent warnings, led by the United Nations, about the looming threats this winter to the Afghan people: food insecurity for more than..."
44,3,Culture - moderate,Iran nuclear deal: Talks to resume within weeks,BBC News,moderate,"Talks aimed at reviving the landmark 2015 nuclear deal between Iran and six other nations are to resume this month.

Iran's chief negotiator Ali Baqeri Kani..."
44,3,Culture - moderate,Watchdog finds no misconduct in mistaken Afghan airstrike,Associated Press,moderate,An independent Pentagon review has concluded that the U.S. drone strike that killed innocent Kabul civilians and children in the final days of the Afghanistan...
44,3,Culture - moderate,"U.S. airstrike kills senior al-Qaeda leader in Syria, DOD says",Axios,moderate,"A U.S. airstrike in northwest Syria on Friday killed senior al-Qaeda leader Abdul Hamid al-Matar, U.S. Central Command said in a statement.

Why it..."
44,3,Culture - moderate,‘Why did we fight?’ Challenge of governing is wearing down Taliban.,Christian Science Monitor,moderate,"The veteran Taliban fighter once strove for martyrdom on the Afghan battlefield of what he considered an Islamic revolution.

But the Taliban insurgency’s..."
45,3,Cybersecurity - moderate,What are President Biden's challenges at the border?,BBC News,moderate,"US President Joe Biden entered the White House promising to tackle immigration challenges that have remained unsolved for decades.

Yet since he took office..."
45,3,Cybersecurity - moderate,Neighbours of Belarus say migrant crisis risks military clash,Reuters,moderate,Countries bordering Belarus on Thursday warned the migrant crisis on the European Union's eastern borders could escalate into a military...
45,3,Cybersecurity - moderate,Belarus Migrant Crisis Spurs Tensions in Europe,AllSides Headline Roundup,moderate,"Thousands of migrants from the Middle East camped on the border of Poland and Belarus on Thursday, caught in the middle of an escalating diplomatic crisis...."
45,3,Cybersecurity - moderate,What’s happening at the U.S.-Mexico border in 7 charts,Pew Research Center,moderate,"The U.S. Border Patrol reported more than 1.6 million encounters with migrants along the U.S.-Mexico border in the 2021 fiscal year, more than quadruple the..."
45,3,Cybersecurity - moderate,Poland blocks hundreds of migrants at Belarus border,BBC News,moderate,"Poland says it has repelled attempts by migrants to enter the country at its eastern border with Belarus, warning that thousands more were on the way.

Video..."
46,3,DEA - moderate,"Over Two-Thirds of South Koreans Back U.S. Alliance, Up From Less Than Half Under Trump",Newsweek,moderate,"A recent South Korea study has revealed that over two-thirds of South Koreans are in favor of a continued U.S. alliance, which is a huge increase from..."
46,3,DEA - moderate,"North Korea fires two ballistic missiles into East Sea, South says",BBC News,moderate,"North Korea has fired two ballistic missiles across its east coast, South Korea's military says, its first ballistic missile test in six months.

The tests,..."
46,3,DEA - moderate,North Korea and South Korea Test Missiles,AllSides Headline Roundup,moderate,"On Wednesday, North Korea and South Korea tested ballistic missiles in an apparent display of military might that may exacerbate tensions between the rival..."
46,3,DEA - moderate,"Iran starts 20% uranium enrichment, seizes South Korean ship",Associated Press,moderate,Iran began enriching uranium Monday to levels unseen since its 2015 nuclear deal with world powers and also seized a South Korean-flagged tanker near the...
46,3,DEA - moderate,North Korea partly ruled by leader’s sister Kim Yo-jong: NIS,The Korea Herald,moderate,"North Korean leader Kim Jong-un has delegated some of his authority to his younger sister Yo-jong, allowing her to manage South Korean and US affairs, South..."
47,3,Defense Department - moderate,"High Energy Prices Likely to Mean Less Oil Demand This Year, OPEC Says",Wall Street Journal (News),moderate,"Soaring energy prices are likely to crimp demand for oil in some of the world’s fastest-growing economies this year, the Organization of the Petroleum..."
47,3,Defense Department - moderate,Why are oil prices so high? And what can be done about it?,Tampa Bay Times,moderate,"President Joe Biden faced an awkward moment during the international climate change conference in Glasgow, Scotland, when he was asked at a press conference..."
47,3,Defense Department - moderate,"U.S. consumer prices jump 6.2% in October, the biggest inflation surge in more than 30 years",CNBC,moderate,"Inflation across a broad swath of products that consumers buy every day was even worse than expected in October, hitting its highest point in more than 30..."
47,3,Defense Department - moderate,"Annual Inflation Reached 30-Year High in October, BLS Says",AllSides Headline Roundup,moderate,The Bureau of Labor Statistics (BLS) reported Wednesday that consumer prices rose 0.9% in October and 6.2% over the last 12 months — the largest annual...
47,3,Defense Department - moderate,U.S. unveils roadmap for net-zero aviation emissions by 2050,Axios,moderate,The Transportation Department is unveiling a multi-agency roadmap to slash greenhouse gas emissions from the U.S. aviation sector with a target of reaching net...
48,3,Democratic Party - moderate,Jury begins deliberating in Kyle Rittenhouse murder trial,Reuters,moderate,Sean Krajacic/ Pool via REUTERSThe judge in the Wisconsin murder trial of Kyle Rittenhouse instructed the jury on Tuesday to begin deliberating on the fate of...
48,3,Democratic Party - moderate,Watch live: Closing arguments are underway in the Kyle Rittenhouse homicide trial,NPR (Online News),moderate,"Prosecutors and defense lawyers are making their closing arguments in the criminal trial of Kyle Rittenhouse, the 18-year-old who is charged with homicide..."
48,3,Democratic Party - moderate,Closing Arguments Made in Kyle Rittenhouse Case,AllSides Headline Roundup,moderate,"Prosecutors and defense lawyers delivered their closing arguments in the murder trial of Kyle Rittenhouse on Monday. Rittenhouse, now 18, faces six charges —..."
48,3,Democratic Party - moderate,Judge dismisses charge against U.S. teen Rittenhouse for possessing rifle,Reuters,moderate,A Wisconsin judge in the murder trial of Kyle Rittenhouse on Monday dismissed a misdemeanor charge against the U.S. teenager for illegally possessing the AR-15...
48,3,Democratic Party - moderate,Dontae Sharpe: US man wrongfully imprisoned for 26 years pardoned,BBC News,moderate,"A North Carolina man wrongly convicted of murder and imprisoned for 26 years has been granted a full pardon by the governor.

Dontae Sharpe had fought to..."
49,3,Disaster - moderate,Disability attorney says Walmart’s firing of Down syndrome woman is part of a pattern,CNBC,moderate,"The firing of Marlo Spaeth, an employee with Down syndrome who worked at Walmart for nearly 16 years, was not a one-time incident, but rather part of..."
49,3,Disaster - moderate,"Between religious and LGBTQ rights, what does fairness look like?",Christian Science Monitor,moderate,"Casey Pick has always viewed Kim Colby with a certain amount of wary respect. 

Both are accomplished attorneys, and both are advocates for causes that cut..."
49,3,Disaster - moderate,Hong Kong detains 47 activists on subversion charges,Associated Press,moderate,"Hong Kong police on Sunday detained 47 pro-democracy activists on charges of conspiracy to commit subversion under the city’s national security law.

The..."
49,3,Disaster - moderate,Can Black History Month live up to its founder’s vision?,Christian Science Monitor,moderate,"Confining the study of Black history to February, our commentator argues, leads Americans to misunderstand their past – and present. When it comes to history,..."
49,3,Disaster - moderate,Louisville and beyond: Calls for reform on ‘no-knock’ police raids,Christian Science Monitor,moderate,The combination of more invasive policing and more armed civilians has created a kind of crisis instability. This story takes a closer look at the consequences...
50,3,Domestic Policy - moderate,The media’s epic fail,Axios,moderate,"A reckoning is hitting news organizations for years-old coverage of the 2017 Steele dossier, after the document's primary source was charged with lying to..."
50,3,Domestic Policy - moderate,Indictment of Steele dossier source is more bad news for multiple media outlets,Erik Wemple,moderate,MSNBC host Rachel Maddow in December 2017 aired a special report on the Trump-Russia dossier compiled by former British intelligence officer Christopher Steele...
50,3,Domestic Policy - moderate,Perspectives: Durham Probe Indicts Steele Dossier Source,AllSides Headline Roundup,moderate,"Last Thursday, the primary source for the 2016 “Steele dossier” of allegations against then-candidate Donald Trump was arrested and charged with lying to the..."
50,3,Domestic Policy - moderate,Media coverage of Tuesday’s election focuses on the dire state of Democrats,Poynter,moderate,"Doomsday for Democrats; a rebirth for Republicans.

That’s, basically, the media’s take on Tuesday’s Election Day. And that take was essentially based on two..."
50,3,Domestic Policy - moderate,Loudoun County students walk out in solidarity with victim of alleged sexual assault,The Hill,moderate,"Students walked out of classes at schools across Loudoun County, Va., on Tuesday in solidarity with victims of sexual assault in response to two..."
51,3,Economic Policy - moderate,How Are Kids Handling The Pandemic? We Asked Them.,FiveThirtyEight,moderate,"After an excruciating wait for many families, children ages 5 and older can now be vaccinated against COVID-19. The decision marks a turning point in the..."
51,3,Economic Policy - moderate,Covid’s Hidden Toll: One Million Children Who Lost Parents,Wall Street Journal (News),moderate,"Several nights a week, 4-year-old Sofia Felices jolts awake in tears in the middle of the night and calls out for her mother, who used to cuddle her youngest..."
51,3,Economic Policy - moderate,Pandemic left many children without parents. Can nations boost support?,Christian Science Monitor,moderate,"COVID-19 will leave its mark for years to come, especially for children who lose a parent. Will the crisis prompt reforms in children’s welfare that family..."
51,3,Economic Policy - moderate,"A Record Number Of Americans, Including Republicans, Now Support Same-Sex Marriage",NPR (Online News),moderate,"Support for same-sex marriage in the U.S. has reached an all-time high of 70%, according to a poll released by Gallup on Tuesday.

The percentage..."
51,3,Economic Policy - moderate,The Governor Of Texas Has Signed A Law That Bans Abortion As Early As 6 Weeks,NPR (Online News),moderate,"Texas Gov. Greg Abbott on Wednesday signed into law a bill that bans abortion the moment a fetal heartbeat has been detected, a move that makes Texas the..."
52,3,Economy and Jobs - moderate,"Biden Denies Plan For $450,000 Payments To Separated Families: 'Not Gonna Happen'",Forbes,moderate,President Joe Biden dismissed a “garbage” Wall Street Journal report from last week that alleged his administration was considering paying about...
52,3,Economy and Jobs - moderate,"Biden Dismisses Idea Of Paying $450,000 To Immigrant Families Separated At Border",AllSides Headline Roundup,moderate,President Joe Biden on Wednesday dismissed a report from The Wall Street Journal that suggested his administration is considering paying immigrant families who...
52,3,Economy and Jobs - moderate,"The Biden administration is considering $450,000 payments to families separated at the border under Trump",Insider,moderate,"The Biden administration is considering compensating immigrant families that were separated at the US border during the Trump administration, with payments of..."
52,3,Economy and Jobs - moderate,"Biden Considers Paying $450,000 To Family Members Separated At Southern Border",AllSides Headline Roundup,moderate,"President Joe Biden is considering paying immigrant families who were separated at the southern border around $450,000 a person, or around $1 million a family..."
52,3,Economy and Jobs - moderate,Border Patrol arrests at highest level ever: report,The Hill,moderate,"Arrests by the Border Patrol are at their highest levels ever, The Washington Post reported early Wednesday, citing unpublished U.S. Customs and..."
53,3,Education - moderate,"Dr. Fauci troubled by political divide over Covid science, says it’s hampered pandemic response",CNBC,moderate,Chief White House medical advisor Dr. Anthony Fauci said in a new interview that there is a “very disconcerting” politically partisan divide over science in...
53,3,Education - moderate,Can Colorado Hospitals Turn Away Unvaccinated Patients?,The Dispatch Fact Check,moderate,"An article from Red Voice Media, self-described as being owned by “patriots” and fighting “false narratives against conservatives,” claims that..."
53,3,Education - moderate,Do election failures mark the end for 'defund the police'?,Yahoo! The 360,moderate,"After George Floyd was murdered by Minneapolis Police Officer Derek Chauvin in May 2020, the city became the epicenter of a nationwide movement pushing for..."
53,3,Education - moderate,Media coverage of Tuesday’s election focuses on the dire state of Democrats,Poynter,moderate,"Doomsday for Democrats; a rebirth for Republicans.

That’s, basically, the media’s take on Tuesday’s Election Day. And that take was essentially based on two..."
53,3,Education - moderate,Trump campaign sells 'Let's Go Brandon' T-shirts,The Hill,moderate,"The Trump campaign team sent out an email Thursday offering ""Let's Go Brandon"" T-shirts in return for any campaign donation of $45 or more. 

The..."
54,3,Elections - moderate,Rittenhouse: ‘I didn’t do anything wrong. I defended myself’,Associated Press,moderate,Kyle Rittenhouse testified Wednesday he was under attack when he killed two men and wounded a third with his rifle during a chaotic night of protests in...
54,3,Elections - moderate,Rittenhouse Takes the Stand in Own Murder Trial,AllSides Headline Roundup,moderate,"Eighteen-year old Kyle Rittenhouse, who is standing trial on homicide charges stemming from protests and violence in Wisconsin last summer, took the stand in..."
54,3,Elections - moderate,"Dwayne Johnson Pledges to Stop Using Real Guns on His Productions, Following ‘Rust’ Tragedy",Variety,moderate,"Dwayne Johnson’s new movie for Netflix, “Red Notice,” stars three of the biggest celebrities on the planet — Johnson, Ryan Reynolds and Gal Gadot — and is one..."
54,3,Elections - moderate,Supreme Court Gun Case,The Flip Side,moderate,"“The Supreme Court on Wednesday seemed ready to strike down a restrictive New York gun permitting law, but the justices also seemed worried about issuing..."
54,3,Elections - moderate,"NRA Accused of Illegally Funneling $35 Million To Gun Rights Candidates, Including Trump",Newsweek,moderate,"Anew lawsuit alleges the National Rifle Association (NRA) broke federal campaign finance laws by making as much as $35 million in illegal contributions.

The..."
55,3,Energy - moderate,Perspectives: Colin Powell’s Death and Legacy,AllSides Headline Roundup,moderate,"Former Secretary of State Colin Powell’s death on Monday prompted an outpouring of opinion articles discussing his death and legacy. Powell, 84, died of..."
55,3,Energy - moderate,U.S. Aims to Resume Regular Evacuation Flights From Afghanistan,Wall Street Journal (News),moderate,"The State Department plans to resume regular evacuation flights from Afghanistan before the end of the year to help U.S. citizens, residents and some visa..."
55,3,Energy - moderate,Military Tensions Flare Between China and Taiwan,AllSides Headline Roundup,moderate,Taiwan's defense minister says that tensions between Taipei and Beijing are at their worst in more than 40 years as China increases military flights within the...
55,3,Energy - moderate,"U.S. special envoy to Haiti resigns, citing ‘inhumane’ deportation of Haitians",PBS NewsHour,moderate,"U.S. Special Envoy for Haiti Daniel Foote resigned Thursday, saying that he did not want to be associated with what he called the United States’ “inhumane,..."
55,3,Energy - moderate,US Envoy to Haiti Resigns Over Migrant Deportations,AllSides Headline Roundup,moderate,U.S. Special Envoy for Haiti Daniel Foote resigned Thursday to protest what he called “inhumane” deportations of asylum-seeking Haitian migrants to Haiti. Many...
57,3,EPA - moderate,Here's What The Historic Increase In Food Stamp Benefits Could Mean For You,NPR (Online News),moderate,"With all the developments in Afghanistan and Haiti, you may have missed this historic announcement out of Washington:

The Biden administration has approved..."
57,3,EPA - moderate,Pandemic left many children without parents. Can nations boost support?,Christian Science Monitor,moderate,"COVID-19 will leave its mark for years to come, especially for children who lose a parent. Will the crisis prompt reforms in children’s welfare that family..."
57,3,EPA - moderate,Cash for kids: Emerging plans to fight child poverty,Yahoo! The 360,moderate,"The United States has one of the highest rates of childhood poverty in the developed world. More than 11 million American children lived in poverty in 2019, a..."
57,3,EPA - moderate,"Mitt Romney proposes giving American families an extra $3,000 a year",CNBC,moderate,Senator Mitt Romney (R-Utah) unveiled a plan on Thursday that would provide American families with a bigger financial boost than what’s proposed in the Biden...
57,3,EPA - moderate,Hundreds of pitchfork-wielding protesters gathered outside billionaires' Hamptons mansions to demand a wealth tax,Insider,moderate,"Hundreds of New Yorkers wielding pitchforks marched through the Hamptons Thursday, demanding that Gov. Andrew Cuomo raise the taxes of the area's ultrawealthy..."
58,3,Ethnicity and Heritage - moderate,NSA watchdog to investigate Tucker Carlson's allegations he was spied on,Axios,moderate,"The National Security Agency's inspector general announced Tuesday that it is investigating allegations that the NSA ""improperly targeted the..."
58,3,Ethnicity and Heritage - moderate,"Tucker Carlson Says NSA Spied On Him, NSA Denies Claim",AllSides Headline Roundup,moderate,"On Tuesday, the National Security Agency (NSA) denied Fox News host Tucker Carlson's claims that the agency is spying on him. Carlson said on his show Monday..."
58,3,Ethnicity and Heritage - moderate,Tucker Carlson doubles down on NSA spy claim after agency denial,The Hill,moderate,Fox News host Tucker Carlson on Tuesday again insisted that he is being spied on by the federal government despite the nation's leading...
58,3,Ethnicity and Heritage - moderate,U.S. quietly ends probe of Obama-era 'unmasking' of Trump allies,Reuters,moderate,The U.S. Justice Department has ended its probe into whether Obama administration officials improperly “unmasked” associates of now-President Donald Trump...
58,3,Ethnicity and Heritage - moderate,Will the claims in John Bolton’s book have an impact?,Yahoo! The 360,moderate,"What’s happening: Former national security adviser John Bolton’s upcoming book contains a long list of scathing accusations against President Trump, according..."
59,3,Europe - moderate,Jake Sullivan discussed Saudi-Israel normalization with MBS,Axios,moderate,"White House national security adviser Jake Sullivan raised normalization with Israel during his recent meeting with Saudi Crown Prince Mohammed bin Salman,..."
59,3,Europe - moderate,Israel's COVID-19 vaccine boosters show signs of taming Delta,Reuters,moderate,"Less than a month into a COVID-19 vaccine booster drive, Israel is seeing signs of an impact on the country's high infection and severe illness rates fuelled..."
59,3,Europe - moderate,An Israeli-Palestinian Ice Cream Sandwich,Foreign Policy,moderate,"When you’re Jerry Greenfield, politics follows you everywhere, even into the gym.

About four years ago, the co-founder of the iconic ice cream maker, Ben..."
59,3,Europe - moderate,Israel launches maximum pressure campaign against Ben & Jerry's,Axios,moderate,The Israeli government has formed a special task force to pressure Ben & Jerry's ice cream and its parent company Unilever to reverse their decision to...
59,3,Europe - moderate,Israel Hits Hamas Targets With The First Airstrikes Since Cease-Fire Deal,NPR (Online News),moderate,"Overnight, tensions between Israel and Hamas erupted into violence, posing a potential threat to the brief period of peace reached between the two just..."
60,3,Facts and Fact Checking - moderate,U.S. Senate bill would limit big tech mergers,Reuters,moderate,"Two U.S. senators have introduced bipartisan legislation that seeks to make it harder for Amazon.com and other tech giants to make acquisitions.

The office..."
60,3,Facts and Fact Checking - moderate,Advent Nears Deal to Buy McAfee for More Than $10 Billion,Wall Street Journal (News),moderate,"Security-software company McAfee Corp. is nearing a deal to sell itself to private-equity firm Advent International Corp. for more than $10 billion, according..."
60,3,Facts and Fact Checking - moderate,"Facebook to shut down face-recognition system, delete data",Associated Press,moderate,Facebook said it will shut down its face-recognition system and delete the faceprints of more than 1 billion people amid growing concerns about the...
60,3,Facts and Fact Checking - moderate,Facebook's devastating whistleblower calls on Mark Zuckerberg to resign,The Hill,moderate,"Facebook whistleblower Frances Haugen says Mark Zuckerberg should step down as head of the social media network.

Facebook has faced sharp criticism in..."
60,3,Facts and Fact Checking - moderate,Amazon plans to launch its first internet satellites in late 2022,CNBC,moderate,"Amazon aims to launch its first Project Kuiper internet satellites in the fourth quarter of 2022, the company announced Monday.

The technology giant..."
61,3,Fake News - moderate,Biden's Virtual Meeting with Xi Jinping,AllSides Headline Roundup,moderate,"President Joe Biden and Chinese President Xi Jinping held their first meeting of Biden's presidency Monday night.
	The two discussed issues concerning both..."
61,3,Fake News - moderate,"China hails Xi and Biden talks, after year of growing strain",Associated Press,moderate,"China on Tuesday hailed a virtual meeting between President Xi Jinping and U.S. President Joe Biden, saying they had a candid and constructive exchange that..."
61,3,Fake News - moderate,China's Xi Jinping cements his status with historic resolution,BBC News,moderate,"The Chinese Communist Party has passed a ""historical resolution"", cementing Xi Jinping's status in political history.

The document, a summary of the party's..."
61,3,Fake News - moderate,"China Likely to Have ‘At Least’ 1,000 Nukes by 2030, Pentagon Estimates",Defense One,moderate,A new report says China’s nuclear arsenal is likely to be far bigger than the Pentagon predicted last year—the latest sign of what Joint Chiefs Chairman Gen....
61,3,Fake News - moderate,North Korea Test-Fires Another Ballistic Missile Hours After U.S. Offers To Restart Dialog,Forbes,moderate,"North Korea test-fired a ballistic missile into the sea on Tuesday, according to the South Korean and Japanese militaries, signaling a continuation of its..."
62,3,Family and Marriage - moderate,"Supreme Court wrestles with limits on digital billboard ads, free speech",The Hill,moderate,The Supreme Court on Wednesday wrestled with where to draw the line between a town’s right to restrict garish billboard ads and constitutional free speech...
62,3,Family and Marriage - moderate,Leaks Fuel Continued Scrutiny of Facebook From Across the Spectrum,AllSides Headline Roundup,moderate,Thousands of leaked internal Facebook documents continue to fuel news reports about the company and its alleged neglect of the platform's negative effects on...
62,3,Family and Marriage - moderate,LinkedIn to shut down app in China following censorship controversy,Axios,moderate,"LinkedIn on Thursday said it will sunset the localized version of its app in China and will instead launch a new job boards app called ""InJobs"" later this year..."
62,3,Family and Marriage - moderate,"Google, YouTube to prohibit ads and monetization on climate denial content",Axios,moderate,Google and YouTube on Thursday announced a new policy that prohibits climate deniers from being able to monetize their content on its platforms via ads or...
