topic_id,topic,bias_id,type,title,desc,src,bias,link
3,Coronavirus,4,Analysis,"Arizona has seen about 50,000 breakthrough COVID-19 cases. Here’s why","ANALYSIS
Arizona has seen a slew of breakthrough COVID-19 cases among the fully vaccinated population, raising questions and concerns about the effectiveness of the vaccine.
Does Arizona have breakthrough COVID-19 cases?
Arizona has seen about 49,962 confirmed breakthrough cases among the state’s fully vaccinated population, per ABC15.
Of those, 376 have died. It’s unclear why they died, though.",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Coronavirus4itemnum22.png
3,Coronavirus,4,News,Researchers Call for Halt on COVID-19 Vaccines for Pregnant Women After Re-analysis of CDC Study,"Two researchers say countries should halt the administration of COVID-19 vaccines to pregnant and breastfeeding women after re-analyzing a study performed by Centers for Disease Control and Prevention (CDC) researchers. The study in question, published in the New England Journal of Medicine in April, has been used by the CDC and health agencies in other countries to justify vaccination recommendations to pregnant women and new mothers. “A U.S. study of over 35,000 women who were pregnant and had an mRNA COVID-19 vaccine showed that the side effects following vaccination were...",The Epoch Times,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Coronavirus4itemnum23.jpg
4,Criminal Justice,4,News,Ahmaud Arbery trial: Cops planned to give him trespassing warning before death,"Authorities were looking for Ahmaud Arbery to give him a trespass warning for repeatedly entering an under-construction home in Georgia before he was chased and shot dead by neighbors who saw him running from the property, a cop testified Friday.
Glynn County Police Officer Robert Rash told jurors he had been searching for the 25-year-old black man — who hadn’t yet been identified — to tell him to stay away from the home after repeated complaints from the homeowner.",New York Post (News),Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice4itemnum2.jpg
4,Criminal Justice,4,News,Won’t back down: Adams vows return of NYPD gun unit after BLM ‘bloodshed’ threat,"Message to BLM: Eric Adams is not backing down. The Big Apple mayor-elect doubled down on his campaign promise to reinstate the NYPD’s plainclothes unit a day after New York Black Lives Matter leader Hawk Newsome threatened “riots,” “fire” and “bloodshed” should Adams follow through on the move. “I made it clear on the campaign trail,” Adams said on CNN Thursday morning, a day after the heated meeting with Newsome at Brooklyn Borough Hall. “I’m going to put in place not the Anti-Crime Unit, I’m going to put in place a plainclothes...",New York Post (News),Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice4itemnum3.jpg
4,Criminal Justice,5,News,"Mayoral Candidates Turn Backs To Black Lives Matter Movement, Promise ‘Law And Order’","Candidates running in Tuesday’s mayoral elections across the U.S. have promised to “crackdown” on crime in the aftermath of violent crime surges that swept through major American cities. Candidates, including Democrats, have stepped away from the Black Lives Matter movement’s calls to defund police departments in response to the death of George Floyd, as crime has risen in cities and the public demands for traditional policing strategies, according to the Washington Post. A Tuesday Pew Research poll revealed that 47% of Americans want to increase funding toward police departments, while 15% want to decrease funds....",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum4.jpg
4,Criminal Justice,5,News,"Legal Expert Weighs In On Alec Baldwin Shooting Incident; Discusses Potential Prison Time, Co-Producer Role","Attorney Andrew Branca of Law of Self Defense weighed in Friday on the Alec Baldwin on-set shooting incident that left one dead, cinematographer Halyna Hutchins, and another injured, director Joel Souza. Branca, who notably offered insight into the Derek Chauvin case last year, ran through legal possibilities Baldwin might be faced with over the fatal shooting, stressing that he’s operating on hypotheticals based on news reports and court documents — not on what actually happened, as that still remains unverified. He also discussed potential liability for Baldwin, who is reportedly a co-producer...",The Daily Wire,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum4.jpg
4,Criminal Justice,5,News,Walgreens Closing 5 More Stores In San Francisco Because Of ‘Ongoing Organized Retail Crime’,"Walgreens announced Tuesday the closure of five more stores in San Francisco due to the surge of shoplifting that has plagued the city, Fox Business reported. “Due to ongoing organized retail crime, we have made the difficult decision to close five stores across San Francisco,” a Walgreens spokesperson told Fox Business. “Each store will transfer prescriptions to a nearby Walgreens location within a mile radius and we expect to place the stores’ team members in other nearby locations.” The company has shuttered at least 10 of its San Francisco stores since 2019, Fox Business reported. Retailers in...",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum6.jpg
4,Criminal Justice,4,News,Appeals court rules Dylann Roof death penalty-eligible for church massacre,"Dylann Roof, the white gunman who killed nine black people in the 2015 Charleston church massacre, is one step closer to execution after a federal appeals court in Virginia ruled he’s eligible to receive the death penalty. “His crimes qualify him for the harshest penalty that a just society can impose,” a three-judge panel for the Richmond-based Fourth Circuit Court of Appeals wrote, according to The State newspaper. Roof was convicted in 2017 of slaughtering nine parishioners at the Emanuel AME Church in Charleston after planning the attack for months in an...",New York Post (News),Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice4itemnum7.jpg
4,Criminal Justice,5,News,"Cop Who Shot Ashli Babbitt Acted ‘Lawfully,’ ‘Saved Members From Possible Death,’ Capitol Police Says","The Capitol Police officer who shot protester Ashi Babbitt was found to be acting “lawfully” and “in line with department policy” and will not face internal sanctions, the Capitol Police said Monday. The Daily Wire reported Friday that the officer who shot Babbitt as she entered the Capitol Speaker’s Lobby through a broken window was “formally exonerated after the Capitol Police conducted an internal investigation, according to an internal document.” The internal Capitol Police investigation represented the last such open investigation into the circumstances surrounding the 35-year-old Trump supporter’s death. A memo...",The Daily Wire,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum8.jpg
4,Criminal Justice,4,News,"‘Defund the police’ unpopular in Senate, spending to hire cops wins huge bipartisan support","Sen. Josh Hawley’s proposal to hire 100,000 police officers across the country has received rare bipartisan support in the Senate. The Missouri Republican’s amendment passed by a 95-3 vote Wednesday, signaling a willingness from both parties to expand policing. The measure would send grants to local municipalities to hire more law enforcement officers as the country faces a rise in violent crime and a rash of officers quitting the force. “As you have recognized, putting 100,000 more officers on the beat is vitally important for public safety,” Mr. Hawley wrote...",Washington Times,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice4itemnum9.jpg
4,Criminal Justice,4,Opinion,What Exactly Is Andrew Cuomo Guilty Of?,"OPINION
In the 165-page report issued last week by New York State Attorney General Letitia James, there is a curious incongruity that few seem to have noticed in their furor to denounce Gov. Andrew Cuomo. (How many journalists bothered to read the report before commenting, one wonders?) While press accounts have near-uniformly declared the allegations set forth to be supremely “damning,” a closer examination of the report itself, as well as the peculiar surrounding details, leaves room for a bit more ambiguity. The report concludes that “under the totality of the...",Tablet Mag,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice4itemnum10.jpg
4,Criminal Justice,5,News,Seattle Mayor Proposes Rebuilding Depleted Police Force after Violent Weekend,"Seattle Mayor Jenny Durkan called to rebuild the city’s police force after the area recorded six separate shootings over the weekend. 
“As a city, we cannot continue on this current trajectory of losing police officers,” Durkan said during press conference on Monday. “Over the past 17 months, the Seattle Police Department has lost 250 police officers which is the equivalent of over 300,000 service hours. We’re on path to losing 300 police officers.”",National Review,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum11.jpg
4,Criminal Justice,5,News,Viral video accuses police officer of 'planting evidence.' Then police chief fires back with bodycam footage.,"Activists on social media sent alleged a viral video showed a Wisconsin police officer planting evidence inside a vehicle during a traffic stop last Wednesday. Now, the police department at the center of the allegations has released officer bodycam footage refuting the allegations. The short 14-second video shows an officer with the Village of Caledonia Police Department in Caledonia, Wisconsin, toss an item into the backseat of a vehicle that was allegedly pulled over for traveling 63 mph in a 45 mph zone. ""Hey bro, what's that?"" the passenger of...",TheBlaze.com,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum12.jpg
4,Criminal Justice,5,News,Federal Prosecutors Are Branding Non-Violent Jan 6 Defendants As ‘Terrorists’ To Pursue Harsher Sentences,"Federal prosecutors are attempting to pursue harsher sentences for those arrested for non-violent crimes in connection with the Jan. 6 riot at the Capitol by branding them as terrorists while acknowledging their actions don’t meet the legal definition of terrorism. Court documents first flagged by independent journalist Michael Tracey from the case of Paul Hodgkins, the first Jan. 6 rioter convicted of a felony to be sentenced, show U.S. Attorney Mona Sedky saying that “we are framing this in the context of domestic terrorism,” even though his actions do not meet any...",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Criminal Justice5itemnum13.jpg
5,Education,5,News,Rep. Jim Jordan: Email Shows FBI Using ‘Counterterrorism Tools’ Against ‘Concerned Parents’,"The top Republican on the House Judiciary Committee is asking Attorney General Merrick Garland about his October testimony to that same committee, citing a document unearthed by a whistleblower that shows the FBI started using a specific tag to track threats related to schools. “We are now in receipt of a protected disclosure from a [Justice] Department whistleblower showing that the FBI’s counterterrorism division is compiling and categorizing threat assessments related to parents, including a document directing FBI personnel to use a specific ‘threat tag’ to track potential investigations,” writes Rep. Jim...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum0.jpg
5,Education,4,News,Texas Gov. Abbott Calls for Probe Into 'Availability of Pornography' in Schools,"Gov. Greg Abbott, R-Texas, has called for an investigation into criminal activity due to the availability of pornographic content in the state’s public schools.
Abbott directed his request to the Texas Education Agency.
""NEW: Directing @TEAinfo to investigate any criminal activity in public schools related to the availability of pornographic material & to report such instances for prosecution to the fullest extent of the law,"" Abbott tweeted Wednesday morning.",Newsmax (News),Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum1.jpg
5,Education,4,News,"Eric Adams says he wants to end NYC’s school mask mandate, calls himself ‘conservative’ on crime","Mayor-elect Eric Adams took to the airwaves Sunday and declared he wants to nix mask mandates in the classroom and called himself “conservative” on public safety. Adams fears masks are stopping students from making friends and said he wants to end the school mask mandate when he takes office come Jan. 1. “If we can find a safe way to do it, I look forward to getting rid of the mask,” Adams told CNN’s State of the Union on Sunday morning. “Part of the socialization of a child is that...",New York Post (News),Lean Right,n/a
5,Education,4,Analysis,Journalist Butchery of School Board Protests Upending Politics in Virginia and Elsewhere,"ANALYSIS
The media pile-on atop Sen. Ted Cruz (R–Texas) for his comments Wednesday characterizing mock Nazi salutes at school board meetings as First Amendment–protected speech is not, unfortunately, an aberrational event when it comes to news coverage this fall of parents publicly registering their discontent with various contentious K-12 policies. Not a day goes by without the media comparing raucous school board meetings to the January 6 Capitol Hill riots, attributing the increase in parental outrage to racism and/or manipulation by cynical puppet masters, conducting laughably one-sided fact-checks, using the phrase ""Republicans seize"" unironically, and taking at face value...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum4.jpg
5,Education,4,Opinion,Inflating Grades For Social Justice,"OPINION
At a party over the weekend I was introduced to a college professor, and fell into conversation with him about teaching and Covid. Then I asked about how wokeness affects his teaching. I had no idea of the man’s politics, but I would bet the farm that he is a liberal, given that his academic field skews heavily to the left. He told me that there is a lot of stress on professors at his university regarding grading students of color. He said everyone is afraid of being accused of...",The American Conservative,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum5.png
5,Education,4,Analysis,MIT Canceled a Professor's Guest Lecture Because He Opposes Race-Based Admissions,"ANALYSIS
Dorian Abbot is a geophysicist at the University of Chicago. The Massachusetts Institute of Technology (MIT) invited him to deliver a guest lecture on climate change, then canceled the talk due to campus outrage over his views. Notably, it was not Abbot's views on climate change that prompted the student, staff, and alumni revolt. It was his views on affirmative action: He had publicly criticized race-based personnel decisions in higher education. His views on these issues are not outside the mainstream—a majority of the voters in California, of all places, also...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum5.png
5,Education,4,Analysis,"420,000 homeless kids went missing from schools’ rolls last year. They may never be found","ANALYSIS
A week before school started in the sunny desert city of St. George, Utah, Mike Carr waited at the front desk of the only emergency youth shelter in this southern Utah county. He noticed a young mother on a sectional couch in the living room swaddling her infant in a pink blanket, idly watching a Marvel movie. In the neighboring kitchen, some teenagers — each a potential student that Carr hoped to talk to — prepared lunch before retiring to one of the shelter’s 15 beds. Carr runs a one-person...",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum7.png
5,Education,5,News,Leaked Docs: Prestigious DC School Poised To Crack Down on ‘Harmful’ Humor,"Students at one of the oldest and most prestigious boys schools in the United States could soon face expulsion for a single ""misplaced"" joke, according to a draft ""anti-bias"" policy circulating among school administrators and obtained by the Washington Free Beacon. St. Albans, whose alumni include vice presidents and two current U.S. senators, is considering a crackdown on ""harmful"" speech that prioritizes the impact of the speech rather than the intent of the speaker. ""It is the impact of hate speech, rather than the intent of those perpetrating it, that is...",Washington Free Beacon,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum7.png
5,Education,5,News,'Domestic Terrorism'? Biden's AG Tells FBI to Protect School Boards from Parent Protesters,"U.S. Attorney General Merrick Garland has directed the FBI to work with law enforcement to protect school board members, teachers, and other public school employees after some rowdy parent protests. Garland's order comes after numerous school board meetings across the country erupted in chaos as parents voiced their concerns about serious issues, including the teaching of Critical Race Theory, transgender policies, graphic sexual content, and pandemic restrictions like mask mandates. Those debates have led parents and board members to face off in heated discussions and angry outbursts. 'You Are Predators':...",CBN,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum7.png
5,Education,4,Analysis,Teachers Union Boss Accidentally Endorses School Choice While Rushing To Support Masking in Schools,"ANALYSIS
The performative politics of mask mandates have produced some weird moments during the pandemic. Now, they've even managed to get a prominent teachers union boss to argue in favor of school choice. Randi Weingarten, president of the American Federation of Teachers, on Monday night tweeted out a story from the Detroit News about how parents are navigating the complexities of some school districts in Michigan mandating that children wear masks in the classroom while others don't. At the center of the story is a mother, Janine Fogg, who recently pulled her kids out of public schools in Brighton,...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum11.jpg
5,Education,4,News,Washington state school required White privilege training for teachers,"A Washington state public high school required its teachers in 2018 to undergo mandatory training in White, heterosexual male privilege. The suburban Tumwater School District, southwest of Tacoma, hired a consultant to help the predominantly White high school faculty “examine our privilege” and learn about microaggressions at a two-hour, in-service session, according to a teacher who anonymously sent materials to the conservative advocacy group Parents Defending Education (PDE) on Aug. 4. “Because everyone was terrified to contribute to the discussion we were supposed to be having, lest we offend someone...",Washington Times,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum11.jpg
5,Education,4,News,Students in this state don’t have to quarantine after COVID-19 exposure,"Florida students do not have to quarantine after they are exposed to someone who has tested positive for COVID-19, leaving the decision up to individual families. Dr. Joseph Ladapo, the newly-appointed surgeon general for Florida, signed new protocols for the state that allows parents to decide whether their children should quarantine after COVID-19 exposure or stay in school, according to NPR. Ladapo eliminated mandates that required students to quarantine for four days after they were exposed. The new guidelines allow for students to attend school “without restrictions or disparate treatment,” as long as they do...",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum13.png
5,Education,5,News,"Majority of parents believe distance learning caused their children to fall behind in school, survey finds","A new survey has found that more than half of parents are concerned that their children have fallen behind as a result of remote learning amid the COVID-19 pandemic. According to the poll – which was released by USA Today and Ipsos last week – 55% of parents ""believe online learning caused their children to fall behind in school."" That’s up from May 2020, when 46% of parents felt the same way.  Many parents do believe their children will be able to make up lost progress, however, according to the survey. Ipsos found 67% of...",Fox News (Online News),Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum15.jpg
5,Education,5,News,"Jill Biden returns to in-person teaching after admitting 'It's hard to learn on Zoom' amid soaring COVID cases: First Lady will teach at Virginia community college two days a week, and will wear a mask at all times","First Lady Jill Biden has said she will return to the Northern Virginia Community College campus next week to resume in-person teaching  of writing composition. Biden will commute via motorcade to the Alexandria campus every Tuesday and Thursday, and will even hold office hours. Secret service agents will be accompanying the first lady, who will wear a mask at all times when on campus, even though she is fully vaccinated, in accordance with the college's rules.  She said she welcomed the return to in-person teaching, adding that 'It's hard to learn on Zoom,' as...",Daily Mail,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum16.png
5,Education,4,Opinion,Perspective: Welcome to ‘woke’ university,"OPINION
Before 2020 began and life came to a screeching halt, it had grown obvious to observers of higher education trends that something very strange, even dangerous, was unfolding at universities across the country. Perhaps the peculiar situation first became evident in the fall of 2015, when a group of Yale University students surrounded one of their professors and berated him for failing to protect them from offensive ideas, screaming, “You have created space for violence” and “I am sick looking at you.” Maybe matters became clear when in early 2017 students at...",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum17.png
5,Education,5,News,School Investigates Teacher Who Said She Told Students to Pledge Allegiance to Pride Flag,"A California school district is investigating one of its teachers for encouraging students to pledge allegiance to the pride flag in place of the American flag, according to a viral video posted by the teacher and a district statement. Fox News identified the teacher as Kristin Pitzen of Newport-Mesa Unified School District in Orange County. In a video, she shared that she took down the American flag in her classroom because it made her “uncomfortable.” She said through giggles that she had packed it away and hadn’t found it yet, but...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum18.jpg
5,Education,4,Analysis,Families Are Fleeing Government-Run Schools,"ANALYSIS
This fall may be the biggest moment of truth for public education since the 1970s. After seeing enrollment in government-run K-12 schools decline by 3 percent in COVID-marred 2020–21 (including 13 percent for kindergarten and pre-K), all while homeschooling tripled, the $122 billion question facing this new school year is whether that defection is an aberration or inflection point. Given the amount of time that families have now had to plan around school-opening policies that have been among the most cautious in the developed world, would they choose their neighborhood school, or seek alternative solutions...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum19.jpg
5,Education,4,Opinion,State Bans on Critical Race Theory Won’t Work,"OPINION
I knew we’d lost the day I met the superintendent of North Carolina’s schools in 2011. I was leading a nonprofit whose civics curriculum was a stark improvement over the mishmash that the state’s teachers were then using. The Legislature had recently passed the Founding Principles Act, which required North Carolina schools to teach concepts like property rights, due process and federalism. Unlike the textbooks then in use, our materials were loaded with facts and original documents, illuminating concepts that undergird the U.S. Constitution and its founding. We were offering...",Wall Street Journal (Opinion),Lean Right,n/a
5,Education,5,News,Mom Rebels as Elementary School Creates ‘Black Classes’ to Segregate Children,"A mother filed a federal complaint against her child’s Atlanta elementary school after students were reportedly separated into classes based on their race, her lawyer told The Daily Caller News Foundation. Kira Posey filed a complaint to the U.S. Department of Education’s Office for Civil Rights after learning her child and 11 other black students were placed into “black classes” at the Mary Lin Elementary School in Atlanta, Posey’s lawyer Sharese Shields said. Last spring, the school’s principal, Sharyn Briscoe, put the segregation policy in place, arguing the decision was beneficial to...",The Daily Signal,Right,n/a
6,Elections,4,News,Quinnipiac Poll: More Americans Want GOP to Win Control of Congress Next Year,"More U.S. voters want Republicans to take control of Congress next year, according to a new Quinnipiac University poll. The Quinnipiac survey found that 46% of registered voters said they wanted Republicans to capture the House majority in 2022, with 41% preferring Democrats. A total of 16% did not offer an opinion. Independents overall, registered and nonregistered voters, prefer Republicans over Democrats winning control of the House by 41% to 31%. Regarding the Senate, 46% of registered voters said they wanted the GOP to take control of the upper chamber. A total of 42% hope...",Newsmax (News),Lean Right,n/a
6,Elections,5,News,"In ‘Deep Blue’ New York, Voters Reject Democrats’ Push for Election Changes","In one of the bluest states in the nation, voters soundly rejected proposed changes to election law that congressional Democrats are trying to impose nationally.  New York state voters voted “no” on Democrat-supported amendments to the state Constitution, pitched as “voting rights” measures, that would have expanded absentee voting, allowed same-day voter registration, and changed the rules on drawing legislative districts.  Democrats in the U.S. House of Representatives this year have passed four bills that were variations of their initial bill, HR 1, dubbed the “For the People Act.” The measures would ban...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum3.jpg
6,Elections,5,Opinion,Trump’s Bad Night,"OPINION
Glenn Youngkin did it his own way, barely mentioning the former president’s name, and still turned out MAGA voters in droves. November 2 was a boffo night for the Republican Party, and not such a great night for Donald Trump. It’s not as though the interests of the two are diametrically opposed, but they are in tension. To the extent that the GOP shows that it can thrive without former President Trump being on the ballot or even at the center of attention, it undermines the idea that he, and only...",Rich Lowry,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum3.jpg
6,Elections,5,News,"House Republicans Inspired by Red Wave in VA, Target New House Seats for 2022: 'No Democrat Is Safe'","In the wake of Republican Glenn Youngkin's stunning victory in Virginia and a much closer-than-expected gubernatorial race in New Jersey, a traditional Democratic stronghold, House Republicans sense opportunity and are setting an aggressive agenda for 2022.   On Wednesday, the National Republican Congressional Committee (NRCC), which oversees House GOP campaigns, announced it will add 13 Democratic-held seats to its target list for 2022, bringing the total to 70. ""In a cycle like this, no Democrat is safe,"" said NRCC Chairman Rep. Tom Emmer (R-MN). Adding fuel to the fire, Tuesday's...",CBN,Right,n/a
6,Elections,5,News,Michelle Wu makes history with Boston mayoral race win,"Democrat Michelle Wu proved victorious in the Boston mayoral race on Tuesday, making history as the Massachusetts city's first female elected chief executive.
Wu, a 36-year-old who is also the first Asian American to hold the office, defeated a fellow Democrat, City Councilor Annissa Essaibi George, in the race.",Fox News (Online News),Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum7.jpg
6,Elections,5,News,Republicans Primed To ‘Comfortably Take Back’ Congress In 2022 After Democrats’ Election Disaster,"Republicans’ routing of Democrats in Virginia and their strong showing in New Jersey on Tuesday night may signal a GOP takeover of Congress next year. In Virginia, Republican Glenn Youngkin knocked off Democrat Terry McAuliffe for governor, upsetting the former governor of Virginia who was an early favorite to retake the office. Youngkin’s victory was joined by Republican Winsome Sears, who defeated Democrat Hala Ayala for lieutenant governor, and Republican Jason Miyares, who upset incumbent Democrat Mark Herring for attorney general. In New Jersey, GOP gubernatorial candidate Jack Ciattarelli is running neck-and-neck with Democratic...",The Daily Wire,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum8.jpg
6,Elections,5,News,"CNN's Van Jones, David Axelrod rip fellow Democrats as 'annoying and offensive,' 'out of touch,' 'moralizing' amid big election night loss","Amid the shocking political turnaround in Virginia that culminated with Republican Glenn Youngkin's defeat of far-left Democrat Terry McAuliffe for governor Tuesday night, CNN's Van Jones and David Axelrod reflected on how their own Democratic Party managed to lose so big in a blue state. 'Annoying and offensive' Jones surmised that Democrats have been living in a political bubble and not paying attention to voters' real day-to-day needs — and paid for it at the ballot box. ""I think that the Democrats are coming across in ways that we don't recognize that...",Breitbart News,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum9.png
6,Elections,5,Opinion,"Youngkin Defeats McAuliffe, Wins Virginia In Decisive Referendum On The Left’s Culture War","OPINION
Republican Glenn Youngkin beat Democrat Terry McAuliffe on Tuesday to become the next governor of Virginia. The race is widely seen as a bellwether for far-left Democrat policy priorities, specifically the party’s radical positions on education. Those include COVID school closures, critical race theory, targeting parents who speak out against school boards, and — in Virginia’s Loudoun County — covering up alleged incidents of sexual assault that cast doubt on transgender policies. Youngkin gave a victory speech to his supporters in Chantilly in the early hours of the morning, promising...",The Federalist,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum10.png
6,Elections,5,Analysis,Seven Take-Aways From 'Blood Bath' GOP Victories Last Night,"ANALYSIS
Well, it happened.  After witnessing the party get shut out of statewide races for the last dozen years, the 2021 Virginia GOP ticket swept all three major races on Tuesday, flipping a state that voted for Joe Biden by ten percentage points just one year ago.  Any way you slice it, this is an incredible feat.  In my predictions post yesterday, I offered the following analysis, which I believe has aged rather well:  This race is a home game for McAuliffe. The fundamentals of the new Virginia electorate favor him and his party. On...",Townhall,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum10.png
6,Elections,5,News,"Mayoral Candidates Turn Backs To Black Lives Matter Movement, Promise ‘Law And Order’","Candidates running in Tuesday’s mayoral elections across the U.S. have promised to “crackdown” on crime in the aftermath of violent crime surges that swept through major American cities. Candidates, including Democrats, have stepped away from the Black Lives Matter movement’s calls to defund police departments in response to the death of George Floyd, as crime has risen in cities and the public demands for traditional policing strategies, according to the Washington Post. A Tuesday Pew Research poll revealed that 47% of Americans want to increase funding toward police departments, while 15% want to decrease funds....",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum12.jpg
6,Elections,5,Opinion,"‘Our Broken Elections’: Who Broke Them and Why, and How to Fix Them","OPINION
Election integrity is a fundamental requirement of a functioning democratic republic. In the freest nation in the world, our system of government and our very liberty depend on free and fair elections. Whether selecting a mayor or the president of the United States, every American must be able to trust the process, or the democratic system itself breaks down. When someone commits election fraud, the process is no longer fair, everyone’s vote gets diluted, and in some cases, election results are changed. Problems can arise not only from intentional misconduct...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum13.jpg
6,Elections,5,News,"Election 2021: Virginia's in the spotlight, but here are the other races to watch","Virginia's deadlocked gubernatorial battle between former Democratic Gov. Terry McAuliffe and Republican candidate Glenn Youngkin is firmly in the national spotlight. The commonwealth, a onetime general election battleground that’s still very competitive between the two major parties, is one of only two states that hold races for governor in the year after a presidential election, guaranteeing outsized attention from coast to coast. And the state’s gubernatorial contest is seen as a key barometer ahead of next year’s midterm elections, when the Democrats will be defending their razor-thin margins in both the House of Representatives and...",Fox News (Online News),Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum13.jpg
6,Elections,5,News,Plurality of Dems Think Replacing Biden Gives Party Better Shot at 2024 Victory,"A plurality of Democrats think the party has a better chance of keeping the White House in 2024 if Joe Biden is replaced as the candidate, according to a new NPR/PBS NewsHour/Marist poll. Pollsters asked Democrats and Democrat-leaning independents if they thought “Democrats have a better chance of winning the presidency in 2024 if Joe Biden is the party’s nominee, or if someone else is the party’s nominee?” Forty-four percent of respondents said they thought Democrats had a better shot at winning if Biden is replaced, while 36 percent said...",National Review,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum15.jpg
