topic_id,topic,bias_id,type,title,desc,src,bias,link
28,Agriculture,2,News,Where Have All the Christmas Tree Farms Gone?,"Since 2012, hundreds of Christmas tree farms across the country have closed. I drove to Indiana, where the problem is especially pronounced, to ask farmers what's going wrong.
A lot, it seems.",New York Times (News),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum15.png
28,Agriculture,1,News,Trump Ag Secretary to Struggling Farmers: Get a Job!,"Department of Agriculture Secretary Sonny Perdue maintains a, well, sunny view of the current farm economy. “I don’t think there could have been a better time to be in agriculture than today, I really mean that,” he recently mused on his podcast, The Sonnyside of the Street. In the latest episode, “Do Right and Feed Everyone,” Perdue chatted with veteran farm broadcaster Max Armstrong. “I’m bullish on agriculture—with the diversity, with the opportunity of e-commerce and direct sales,” Perdue gushed. “People are still fascinated with the way food is produced!”",Mother Jones,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture1itemnum17.jpg
28,Agriculture,2,News,China Ties Agriculture Binge to Trump Reducing U.S. Tariffs,"Beijing wants a rollback in tariffs in its trade war with the U.S. before China can feasibly agree to buy as much as $50 billion of American agriculture products that President Donald Trump claims are part of an initial deal, people familiar with the matter said. Chinese officials are willing to start purchasing more U.S. agricultural products as part of the “phase one” trade deal, but it is not likely to reach the $40 billion to $50 billion touted by Trump under current circumstances, the people said. The people asked...",Bloomberg,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum18.jpg
28,Agriculture,2,News,Farmers’ Frustration With Trump Grows as U.S. Escalates China Fight,"Peppered with complaints from farmers fed up with President Trump’s trade war, Sonny Perdue found his patience wearing thin. Mr. Perdue, the agriculture secretary and the guest of honor at the annual Farmfest gathering in southern Minnesota this month, tried to break the ice with a joke. “What do you call two farmers in a basement?” Mr. Perdue asked near the end of a testy hourlong town-hall-style event. “A whine cellar.” A cascade of boos ricocheted around the room. American farmers have become collateral damage in a trade war that...",New York Times (News),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum19.jpg
28,Agriculture,2,News,'We could lose the whole farm’: How rural America is fighting to stay afloat as Trump’s trade war grinds on,"Alfred Krocak came to Minnesota from what is now the Czech Republic and started farming this land in the late 1800s. He followed the rhythms of the seasons and passed on what he knew to his children. The land and hard work sustained generations of Krocaks and all the people who drank millions of gallons of Krocak milk.
Then came last year, and the family had no alternative but to sell off the dairy herd. The debt had become crushing.",Washington Post,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum20.png
28,Agriculture,2,News,"America’s Farmers, Reeling From Floods, Face a New Problem: No Water","For farmers battered by floods and blizzards and one of the rainiest springs on record, this has been a year tainted by too much water. But suddenly, across more than 100,000 acres of Nebraska and Wyoming, there is no water to be found. The dirt is cracking. The beans are turning a sickly yellow. And the corn, which looked so promising just two weeks ago, is straining for fluid through long, scorching days. The countryside is suddenly parched because a century-old tunnel that carries irrigation water across more than 100...",New York Times (News),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum21.jpg
28,Agriculture,2,News,Farmers’ Anger at Trump Tariffs Puts Republican Candidates in a Bind,As President Trump moves to fulfill one of the central promises of his campaign — to get tough on an ascendant China — he faces a potential rebellion from a core constituency: farmers and other agricultural producers who could suffer devastating losses in a trade war.,New York Times (News),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum22.jpg
28,Agriculture,2,News,Trade War Prospect Shakes Part of Trump Base: Midwest Farmers,"Rural voters voice concern that retaliation against tariffs could take aim at American agriculture, which posts a trade surplus.",New York Times (News),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum23.jpg
28,Agriculture,2,News,"E.P.A. Promised ‘a New Day’ for the Agriculture Industry, Documents Reveal","In the weeks before the Environmental Protection Agency decided to reject its own scientists’ advice to ban a potentially harmful pesticide, Scott Pruitt, the agency’s head, promised farming industry executives who wanted to keep using the pesticide that it is “a new day, and a new future,” and that he was listening to their pleas.",New York Times (News),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum26.jpg
28,Agriculture,2,News,American meat farmers buoyed by China deals,"The U.S. livestock market is about to simmer with new business – and more competition.
In what they hope to be the first of many deals that would further open the world’s largest market of middle-class consumers, President Trump and his trade team, led by Commerce secretary Wilbur Ross, began taking steps to settle  two prominent trade disputes with China that have stumped the American livestock business for years.",USA TODAY,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum27.jpg
28,Agriculture,2,News,How Perdue’s power benefits his friends,Sonny Perdue has long mixed personal and political business to benefit his friends and business associates — and he’s on track to do it again.,Politico,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Agriculture2itemnum28.png
29,Animal Welfare,2,News,US to declare ivory-billed woodpecker and 22 more species extinct,"The ivory-billed woodpecker and 22 more birds, fish and other species are expected to be declared extinct by the US Fish and Wildlife Service on Wednesday. It’s a rare move for wildlife officials to give up hope on a plant or animal, but government scientists have exhausted efforts to find these 23 species and warned that the climate crisis, on top of other pressures, could make such disappearances more common. “Each of these 23 species represents a permanent loss to our nation’s natural heritage and to global biodiversity,” Bridget Fahey, who oversees...",The Guardian,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum0.jpg
29,Animal Welfare,2,News,Video shows NRA chief struggling to kill elephant in botched hunt,"The National Rifle Association confirmed that a video going around shows its CEO, Wayne LaPierre, killing an elephant during a botched hunt. The video was taken during a 2013 hunting trip to Botswana but was shared Tuesday by The New Yorker and the nonprofit journalism outlet The Trace. In the nearly 10-minute video, LaPierre fires at the elephant, causing it to drop to the ground. Because the elephant is still alive, LaPierre and the group move closer to it. A guide points to the spot where LaPierre needs to fire...",NBC News (Online),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum1.jpg
29,Animal Welfare,2,News,Distressing animation captures a whale’s struggle to avoid ship strikes,"An eye-catching animation ricocheted across Twitter this week, showing the struggles of a single blue whale as it tried to avoid crowds of shipping vessels in the Corcovado Gulf. The animation accompanied a study published in the journal Nature this week examining the overlapping paths of ships and blue whales in the waters off Chilean Patagonia. Whales, including the one featured in the video, were tagged and tracked for up to three months as they moved through the gulf. The tracking data was then compared against vessel traffic patterns from...",The Verge,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum2.png
29,Animal Welfare,1,News,17 Million Animals to Be Slaughtered in ‘Unhinged’ COVID Mutation Scare,ROME—There are few things that make scientists more nervous during an out-of-control pandemic than inter-species contagion of a mutated strain of a deadly virus. That’s why Denmark—the world’s largest supplier of fur—has taken the unprecedented decision to cull its entire mink population of some nearly 17 million animals. The drastic step was taken after 12 incidents of a mutated strain of COVID-19 jumping to humans from the densely furred animals. Those people then spread it to nearly 400 others through human-to-human contagion. Denmark’s State Serum Institute reported that 214 of...,Daily Beast,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare1itemnum3.png
29,Animal Welfare,2,Analysis,Just How Dangerous Is the ‘Murder Hornet’?,"ANALYSIS
The Asian giant hornet (Vespa mandarinia) has arrived in North America. In the past several days photographs and videos have surfaced showing how viciously this insect has attacked honeybees: it crawls into hives and rips off the heads of bees in large numbers—making its supervillain nickname, “murder hornet,” feel disturbingly apt. Government agencies and local beekeepers have sprung into action, hoping to eradicate the hornet before it can consolidate a foothold in the continent. Success may lie in how predator and prey interact naturally. V. mandarinia is the largest hornet...",Scientific American,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum5.jpg
29,Animal Welfare,1,News,Everything we know about coronavirus and your pets,"News surfaced yesterday that a tiger at New York's Bronx Zoo tested positive for the novel coronavirus. The discovery raises new questions about whether pets can contract the virus, and if it is contagious from pets (or zoo animals) to humans.  Nadia, a four-year-old Malayan tiger who lives at the Bronx Zoo, was suffering from a dry cough and loss of appetite, which prompted the test for novel coronavirus. Nadia's symptoms were first noticed on March 27, and zoo officials decided to test her ""out of an abundance of...",Salon,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare1itemnum6.jpg
29,Animal Welfare,2,Analysis,Antibiotics May Compromise Manure’s Carbon-Fixing Effects,"ANALYSIS
Since antibiotic drugs were first used in farm animals in the mid-1940s, a debate has raged about the prudence of this practice. A study published last December in Ecology Letters adds a new wrinkle: Farmers often use manure to build up soil carbon and increase nutrient availability for plants, but the study showed that dung from dairy cows given two types of routine antibiotics also altered the composition of soil bacteria and fungi. These shifts affected how plants “fixed” carbon dioxide from the atmosphere to convert into organic matter—a process...",Scientific American,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum7.jpg
29,Animal Welfare,2,News,"To Stop Wildlife Crime, Conservationists Ask Why People Poach","Most people imprisoned in Nepal for wildlife crime share two things in common: they did not understand the seriousness of their offense, and they had little conception of how profoundly it would impact not only their lives but also the lives of their families. In interviews with more than 100 people convicted of illegally killing or trapping wildlife, researchers found some lost their businesses and land following their imprisonment. A dozen men’s wives left them. Many respondents’ children had to drop out of school, and family members of some took...",Scientific American,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum8.jpg
29,Animal Welfare,2,News,"Donald Trump Jr. Went to Mongolia, Got Special Treatment From the Government and Killed an Endangered Sheep","The rocky highlands of Central Asia, in a remote region of Western Mongolia, are home to a plummeting population of the largest sheep in the world, the argali. The endangered species is beloved for its giant curving horns, which can run over 6 feet in length. On a hunting trip this August, Donald Trump Jr. shot and killed one. His adventure was supported by government resources from both the U.S. and Mongolia, which each sent security services to accompany the president’s eldest son and grandson on the multiday trip. It...",ProPublica,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum9.jpg
29,Animal Welfare,2,News,Gadhimai: Nepal's mass animal slaughter begins despite outcry,"Hindu worshippers have begun slaughtering thousands of buffalo as part of a religious ritual held every five years in southern Nepal, despite efforts to end the practice considered the world's biggest sacrifice of animals at any one site. The Gadhimai Festival - a two-day festival in honour of the Hindu goddess of power - kicked off in the early hours of Tuesday amid tight security, with the ceremonial slaughter of a goat, rat, chicken, pig and pigeon. A local shaman then offered blood from five points of his body.",Al Jazeera,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum10.jpg
29,Animal Welfare,2,Opinion,Our bird populations are dying off. Here's how we can save them.,"OPINION
The report “Decline of North American avifauna” published in the journal Science highlighted serious, ongoing concerns about the sustainability of bird populations in North America. As members of the Migratory Bird Conservation Commission, we work with each other, as well as leaders of state and federal agencies, to conserve critical habitat for waterfowl and other wildlife across North America.",USA TODAY,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare2itemnum11.jpg
29,Animal Welfare,1,News,"Global Capitalism Is Destroying Habitats for Rare Species in Brazil, Study Shows","International soybean markets are leading to the destruction of habitats of rare plants and animals in Brazil and putting species at risk, according to a new study. In addition to confirming that capitalism is truly the worst, the study provides a method for holding countries and companies accountable to zero deforestation policies. Brazil’s Cerrado, a savanna that is home to 5% of the world’s plants and animals, has lost nearly half of its natural vegetation since the 1970s to cattle grazing and agricultural expansion. Now the world’s largest soybean producer...",Vice,Left,n/a
29,Animal Welfare,1,News,Hundreds Of Rats Formerly Living With Woman In Van Are Up For Adoption,"Hundreds of domestic rats in San Diego are up for adoption after a woman who had previously been caring for them in the van where she was living gave them up. “Overall, these rats were well cared for and the owner really loved them,” said Nina Thompson, spokesperson for the San Diego Humane Society. “However, her population got out of hand very quickly.” The woman had been living in a van near a convenience store where she worked after recently becoming homeless. She started with only two pet rats, The...",HuffPost,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare1itemnum13.png
29,Animal Welfare,1,News,It's only $4.99. But Costco's rotisserie chicken comes at a huge price,"At the back of Costco's stores, past the televisions, jewelry, jumbo-sized ketchup jugs and tubs of mixed nuts, is one of the retailer's most prized items: The rotisserie chicken that costs just $4.99.
Cheap Kirkland Signature rotisserie chickens aren't only a quick way for families to get dinner on the table. For Costco, the chickens are a lure, pulling customers into stores and getting them to browse the aisles, adding sometimes hundreds of dollars worth of items to their shopping carts before they pick up that bird.",CNN (Online News),Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare1itemnum14.jpg
29,Animal Welfare,1,News,The Endangered Species Act is incredibly popular and effective. Trump is weakening it anyway.,"In May, a United Nations panel on biodiversity released a massive, troubling report on the state of the world’s animals. The bottom line: As many as 1 million species are now at risk of extinction if we don’t act to save them. Species of all kinds — mammals, birds, amphibians, insects, plants, marine life, terrestrial life — are disappearing at a rate “tens to hundreds of times higher than the average over the last 10 million years” due to human activity, the report stated. It implored the countries of the...",Vox,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare1itemnum15.png
29,Animal Welfare,1,News,"Should animals, plants, and robots have the same rights as you?","Everyone reading this sentence likely (hopefully!) agrees that women deserve the same rights as men. But just a couple of centuries ago, that idea would’ve been dismissed as absurd. The same is true for the belief that black people should have the same rights as white people. Commonly accepted now; unthinkable a couple of centuries ago. There’s a concept from philosophy that describes this evolution — it’s called humanity’s expanding moral circle. The circle is the imaginary boundary we draw around those we consider worthy of moral consideration. Over the...",Vox,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Animal Welfare1itemnum16.png
30,Arts and Entertainment,2,News,"3 dead, 2 critical in suspected carbon monoxide leak at Michigan country music festival","Three men died while attending a country music festival in Brooklyn, Michigan, and two more were critically injured, in what is believed to be a carbon monoxide leak, officials say. Five people were found unresponsive on Saturday afternoon inside a travel trailer at a campground near the Faster Horses Festival, according to a statement from the Lenawee County Sheriff's Department. Deputies from the sheriff's department found the five men and immediately began to administer CPR treatment to the victims, the statement said. Three of the men died on site. Two of...",NBC News (Online),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum1.jpg
30,Arts and Entertainment,1,Analysis,"The court decision freeing Bill Cosby, explained as best we can","ANALYSIS
The court decision freeing Bill Cosby is a train wreck. It’s also probably correct. Bill Cosby, the disgraced comedian who was convicted of sexual assault in 2018, is no longer in prison, due to a state supreme court decision in Commonwealth v. Cosby. The circumstances that freed him involve a stunning display of prosecutorial incompetence, a divided Pennsylvania Supreme Court that split three ways on what should become of Cosby, and a long, rambling judicial opinion that is often difficult to parse. The thrust of that opinion is that, even though then-Montgomery County District...",Vox,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment1itemnum2.png
30,Arts and Entertainment,2,News,Bill Cosby released from prison after conviction vacated,"Bill Cosby was released from prison Wednesday after his conviction on sexual assault charges was overturned by Pennsylvania's highest court.
The 83-year-old Cosby walked out of the State Correctional Institution Phoenix in Montgomery County, Pennsylvania, Wednesday afternoon, officials told ABC News.",ABC News (Online),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum3.jpg
30,Arts and Entertainment,1,Analysis,"Fewer Than 2% Of Movie Characters Are Muslim, Report Finds","ANALYSIS
Fewer than 2% of movie characters with speaking roles are Muslim, according to a study released on Thursday.  The study, which examined 200 popular films from the U.S., U.K., Australia, and New Zealand released from 2017 to 2019, found only a handful of Muslim characters ― and those were most often in limited or stereotypical roles. The report, “Missing & Maligned: The Reality of Muslims in Popular Global Movies,” comes from the University of Southern California’s Annenberg Inclusion Initiative, Academy Award-nominated actor Riz Ahmed, the Ford Foundation, and the Pillars Fund. ...",HuffPost,Left,n/a
30,Arts and Entertainment,1,News,NBC Won’t Air The Golden Globe Awards In 2022 Following Criticism Of The HFPA's Lack Of Diversity,"NBC announced on Monday that it will not broadcast the 2022 Golden Globe Awards following months of criticism around the lack of diversity in the Hollywood Foreign Press Association. “We continue to believe that the HFPA is committed to meaningful reform,” NBC said in a statement. “However, change of this magnitude takes time and work, and we feel strongly that the HFPA needs time to do it right. As such, NBC will not air the 2022 Golden Globes. Assuming the organization executes on its plan, we are hopeful we will...",BuzzFeed News,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment1itemnum5.jpg
30,Arts and Entertainment,2,News,"Bill and Melinda Gates are getting divorced, future of foundation in question","Bill and Melinda Gates announced on Monday they were ending their 27-year marriage.
“After a great deal of thought and a lot of work on our relationship, we have made the decision to end our marriage,” they said in a joint statement. “Over the last 27 years, we have raised three incredible children and built a foundation that works all over the world to enable all people to lead healthy, productive lives.”",NBC News (Online),Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum6.jpg
30,Arts and Entertainment,2,News,Beyoncé just made Grammys history - but who has won the most Grammy awards?,"With her Grammy 2021 win for Best Rap Song (for her feature on Megan Thee Stallion's ""Savage"" remix), Beyoncé became the first female artist with the most Grammys to her name. The “Black Parade” singer now has won a total of 27 Grammy awards, which ties her with Alison Krauss, also at 27 trophies. Megan Thee Stallion also received the first televised Grammy of the night for Best New Artist, and earlier in the evening, Beyoncé won Best Music Video for “Brown Skin Girl”, which she shares with her daughter...",The Independent,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum7.jpg
30,Arts and Entertainment,1,Analysis,How do you solve a problematic movie?,"ANALYSIS
I am a trans woman, and I love The Silence of the Lambs. I know, I know, I know. I shouldn’t. The serial killer that FBI trainee Clarice Starling attempts to capture kills women so he can cut off their skin and wear it as a suit. He puts on dresses and makeup and dances around to “Goodbye Horses.” Despite the film’s attempts to insist that Buffalo Bill isn’t trans, all anyone remembers of the character is the scenes in which he seems to be making a cruel mockery of...",Vox,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment1itemnum8.png
30,Arts and Entertainment,2,Analysis,Did Dr. Seuss Draw Racist Cartoons?,"ANALYSIS
Theodor Seuss Geisel, or Dr. Seuss, was well known for children’s books like “The Lorax,” which contained progressive messages about the environment and more. But that legacy is under fire. On Read Across America Day on March 2, 2021— which is also Dr. Seuss’ birthday — the business that preserves his legacy announced that six of his children’s books would no longer be published due to their offensive and racist content. Some schools also sought to de-emphasize studying his work on that day because of its racial undertones. Dr. Seuss...",Snopes,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum9.jpg
30,Arts and Entertainment,1,Analysis,The Black Photographers Who Paved The Way For The World We Live In Now,"ANALYSIS
Over the last century, as photography as a medium grew in popularity and decreased in price, people from every walk of life picked up cameras to document their surroundings. For many Black photographers who spent years or decades documenting the day-to-day lives of their communities, these records care more weight than ever due to a history of racism and neglect from larger, mostly white archival institutions like museums and libraries. ""[I] can only guess that the lack of diversity in curatorial positions is a contributing factor to these photographers not...",BuzzFeed News,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment1itemnum10.jpg
30,Arts and Entertainment,2,Opinion,‘Some Team Has to Want Me’,"OPINION
In Sunday’s Super Bowl, three of the four offensive and defensive coordinators—the highest-ranking assistant coaches on the field—will be Black. That their teams are competing for a championship isn’t the only thing Eric Bieniemy of the Kansas City Chiefs and Byron Leftwich and Todd Bowles of the Tampa Bay Buccaneers have in common. They also are striking examples of how the National Football League continues to fail Black coaches. Last May, after George Floyd’s death in police custody, NFL Commissioner Roger Goodell pledged to use “the power of our platform”...",The Atlantic,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum11.jpg
30,Arts and Entertainment,2,Analysis,Crunching the numbers for Super Bowl LV,"ANALYSIS
Before the Tampa Bay Buccaneers and Kansas City Chiefs meet in Super Bowl LV on Sunday, here is a look at their key personnel and how they measure up.",Washington Post,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum12.jpg
30,Arts and Entertainment,2,Opinion,"How art, history and philanthropy can bridge Americans' political divisions","OPINION
A “Black Lives Matter” flag billows from my neighbor’s porch. At a home across the street, a “Trump 2020” flag flies atop a pole. My house sits between the two, with a small yard sign promoting the Big Brothers Big Sisters mentoring program, an advocacy statement that represents a kind of idea — helping vulnerable youth — that draws Americans of all political persuasions together, no matter which flag they fly. It’s the kind of thing we need to talk about much more often. Even as partisan disagreements have intensified,...",USA TODAY,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum13.jpg
30,Arts and Entertainment,1,News,"The Best Alternative Christmas Movies: ‘Die Hard,’ ‘Gremlins,’ and More","Each year, the cable TV powers that be curate a selection of Christmas movies for families to enjoy over the holidays. The choices are uninspired, to say the least. It’s a Wonderful Life. Elf. Home Alone. A Christmas Story. You’ve seen ‘em dozens of times, and frankly, they’re getting a bit stale. But there are a plethora of other Christmas-themed films out there for you and the fam to enjoy. And while they won’t exactly make you feel all warm-and-fuzzy inside, they’ll nonetheless deliver a tremendous sense of satisfaction. After...",Daily Beast,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment1itemnum14.jpg
30,Arts and Entertainment,2,News,Matthew McConaughey criticizes Hollywood 'far left;' says the right is in election 'denial',"Matthew McConaughey is doing his best to demonstrate during his current, seemingly unending book promotional tour that he is different from other Hollywood stars who discuss politics. The ""aggressively centrist"" McConaughey, 51, decried ""far left"" Hollywood political types during a podcast interview with British comedian Russell Brand. ""There are a lot (of people) on that illiberal left that absolutely condescend, patronize, and are arrogant towards that other 50 percent,"" said the Oscar-winning actor while promoting his memoir ""Greenlights."" Brand brought up politics when asking about societal ""condemnation and criticism"" of...",USA TODAY,Lean Left,n/a
30,Arts and Entertainment,2,Analysis,Hollywood Is Preparing to Sacrifice Movie Theaters,"ANALYSIS
This week, a seismic shift hit the cinema industry. WarnerMedia, one of the world’s biggest movie studios, announced that all of its 2021 films, including blockbusters such as Dune and The Matrix 4, would debut on HBO Max and in theaters at the same time. Each movie would stream for one month before leaving the platform, an unusual arrangement seemingly geared toward giving subscribers a stream of new films, while also allowing movies to play in theaters. In a statement, WarnerMedia described this hybrid model as “a strategic response to...",The Atlantic,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum16.jpg
30,Arts and Entertainment,1,Opinion,Movie Theaters Aren’t Dying—They’re Being Murdered,"OPINION
The Covid-19 pandemic has provided powerful evidence for the irrepressibility of human sociability. Most people aren’t hermits. They not only enjoy company; they positively hunger for contact with family, friends, and even strangers. Despite the pandemic and despite restrictions from government health care officials, tens of millions around the world have risked their health to go to restaurants, bars, dance clubs, and even orgies. Earlier this week, right-wing Hungarian politician Jozsef Szajer, who had sponsored anti-LGBTQ laws in his native land, was caught participating in a 25-man sex party in...",The Nation,Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment1itemnum17.jpg
30,Arts and Entertainment,2,News,Green teen memes: how TikTok could save the planet,"Philip Aiken has received more than 1.4m likes on the video-sharing app TikTok. But his videos don’t feature cute animals and there are no celebrities to be seen. Aiken’s posts are about soil restoration. The 27-year-old is one of a growing number of TikTok users discussing the benefits of boosting biodiversity in green spaces and gardens against a backdrop of viral sounds. “I see it as like planting seeds, and hopefully that germinates and that person wants to learn more,” says Aiken, known as Phil the Fixer on TikTok.",The Guardian,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum18.png
30,Arts and Entertainment,2,News,J.K. Rowling returning human rights award after being called out for ‘transphobic’ statements,"Harry Potter author J.K. Rowling says she is returning an award from a human rights group linked to the Kennedy family after the president of the organization criticized her comments about transgender issues. Rowling’s decision comes after Kerry Kennedy, the president of Robert F. Kennedy Human Rights and the late senator’s daughter, published a statement expressing her “profound disappointment” with the author’s comments. “The statement incorrectly implied that I was transphobic, and that I am responsible for harm to trans people,” Rowling said on her website.",Chicago Sun-Times,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Arts and Entertainment2itemnum19.png
31,Asia,1,News,Harris Trip To Vietnam Delayed After Possible ‘Health Incident’ In Hanoi,"Vice President Kamala Harris was delayed from departing on a trip to Vietnam after the State Department issued a warning of a “possible anomalous health incident” in the country’s capital of Hanoi. “Earlier this evening, the vice president’s traveling delegation was delayed from departing Singapore because the vice president’s office was made aware of a report of a recent possible anomalous health incident in Hanoi, Vietnam,” the U.S. State Department said in a statement Tuesday. “After careful assessment, the decision was made to continue with the vice president’s trip.” As...",HuffPost,Left,n/a
31,Asia,2,Opinion,Hong Kong’s draconian new security law claims its first scalp,"OPINION
On july 27th a juryless court in Hong Kong convicted Tong Ying-kit, a 24-year-old waiter, of terrorism and inciting secession. He was the first to be found guilty under a sweeping national-security law, introduced last year. Just after the bill took effect, Mr Tong had ridden a motorcycle while displaying a flag saying “Liberate Hong Kong, Revolution of our Times”, and had crashed into several policemen. In effect, the ruling has criminalised the most popular slogan used by anti-government protesters in 2019.",The Economist,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Asia2itemnum1.jpg
31,Asia,2,News,First person charged under Hong Kong security law found guilty,"The first person charged under Hong Kong’s national security law has been found guilty of “terrorism” and “inciting secession”, in a landmark case with long-term implications for how the legislation reshapes the city’s common law traditions. Former waiter Tong Ying-kit, 24, was accused of driving his motorcycle in July last year into three riot police officers while carrying a flag with the protest slogan: “Liberate Hong Kong, revolution of our times”, which prosecutors said was secessionist. An alternative charge of dangerous driving causing grievous bodily harm was not considered in...",Al Jazeera,Lean Left,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Asia2itemnum2.jpg
